"Fishbase_name","Order","Family","Standard_length","Max_body_depth","Max_fish_width","Head_depth","Lower_jaw_length","Mouth_width","Min_caudalpeduncle_depth","Min_caudalpeduncle_width","Total_weight","group","highlight"
"Anchoa_colonensis","Clupeiformes","Engraulidae",1.69801350393918,1.00346053210951,0.723455672035186,0.803457115648414,0.987219229908005,0.434568904034199,0.69810054562339,-0.0861861476162833,0.127104798364808,"Surface",FALSE
"Anchoa_compressa","Clupeiformes","Engraulidae",2.01397417702092,1.39794000867204,0.950851458888546,1.11058971029925,1.22865695810894,0.576341350205793,0.985426474083002,0.204119982655925,1.02816441942447,"Surface",FALSE
"Anchoa_cubana","Clupeiformes","Engraulidae",1.7979596437372,1.02978947083186,0.748962861256161,0.856728890382883,1.01619735351244,0.243038048686294,0.672097857935718,-0.200659450546418,0.313867220369153,"Surface",FALSE
"Anchoa_delicatissima","Clupeiformes","Engraulidae",1.79775212865071,1.08919836680515,0.723455672035186,0.910090545594068,0.985875357308394,0.230448921378274,0.729974285699556,-0.119186407719209,0.361727836017593,"Surface",FALSE
"Anchoa_filifera","Clupeiformes","Engraulidae",1.76841608821633,1.05192391604611,0.742725131304698,0.870988813760575,1.07918124604762,0.374748346010104,0.683947130751512,-0.136677139879544,0.271841606536499,"Surface",FALSE
"Anchoa_hepsetus","Clupeiformes","Engraulidae",2.01924095039585,1.35602585719312,1.06557971472845,1.11594317693906,1.28216877830464,0.768638101247614,0.997823080745725,0.27415784926368,1.10140335055533,"Surface",FALSE
"Anchoa_lamprotaenia","Clupeiformes","Engraulidae",1.77070476821578,1.0899051114394,0.802089257881733,0.907411360774586,1.07990446766672,0.563481085394411,0.758911892397974,-0.0132282657337552,0.367355921026019,"Surface",FALSE
"Anchoa_lyolepis","Clupeiformes","Engraulidae",1.73933496019608,0.976349979003273,0.723455672035186,0.801403710017355,1.01745072951054,0.523746466811564,0.632457292184724,-0.00436480540245009,0.14921911265538,"Surface",FALSE
"Anchoa_mitchilli","Clupeiformes","Engraulidae",1.86189269039145,1.19312459835446,0.854306041801081,0.960946195733831,1.07990446766672,0.621176281775035,0.831869774280502,0.209515014542631,0.589949601325708,"Surface",FALSE
"Anchoa_mundeoloides","Clupeiformes","Engraulidae",2.03197368909172,1.43039759138697,1.00817418400643,1.09621458534641,1.25959387888595,0.723455672035186,0.979092900638326,0.230448921378274,1.15533603746506,"Surface",FALSE
"Anchoa_nasus","Clupeiformes","Engraulidae",1.95937533657584,1.33585891131982,0.925827574624742,1.04139268515823,1.27021285489624,0.559906625036113,0.917505509552547,0.195899652409234,1.0386201619497,"Surface",FALSE
"Anchoa_panamensis","Clupeiformes","Engraulidae",2.01924095039585,1.40874860618424,0.924279286061882,1.07445071895459,1.22453306260609,0.535294120042771,1.01577875638904,0.262451089730429,0.994317152669637,"Surface",FALSE
"Anchoa_parva","Clupeiformes","Engraulidae",1.65533055800934,0.976808337338066,0.660865478003869,0.81424759573192,0.905256048748451,0.482873583608754,0.657055852857104,-0.0555173278498314,0.0530784434834197,"Surface",FALSE
"Anchoa_walkeri","Clupeiformes","Engraulidae",1.94709046421962,1.32489949705231,0.886490725172482,1.01994668167884,1.19589965240923,0.472756449317212,0.90848501887865,0.167317334748176,0.778151250383644,"Surface",FALSE
"Anchovia_macrolepidota","Clupeiformes","Engraulidae",2.13286778831908,1.69072754387037,1.16613397030511,1.30102999566398,1.47639682672533,0.74350976472843,1.20330491613848,0.426511261364575,1.61804809671209,"Surface",FALSE
"Anchovia_surinamensis","Clupeiformes","Engraulidae",1.90200289135073,1.31806333496276,0.89209460269048,0.991226075692495,1.2027606873932,0.447158031342219,0.90036712865647,0.130333768495006,0.785329835010767,"Surface",FALSE
"Anchoviella_alleni","Clupeiformes","Engraulidae",1.85162520315331,1.07188200730613,0.795184589682424,0.858537197569639,0.966610986681934,0.178976947293169,0.723455672035186,-0.0506099933550872,0.47567118832443,"Surface",FALSE
"Anchoviella_balboae","Clupeiformes","Engraulidae",1.56086269472746,0.909556029241175,0.531478917042255,0.705863712283919,0.709269960975831,0.264817823009536,0.52244423350632,-0.161150909262745,-0.283996656365201,"Surface",FALSE
"Anchoviella_brevirostris","Clupeiformes","Engraulidae",1.84695532501982,1.12710479836481,0.824125833916549,0.94101424370557,1.01283722470517,0.271841606536499,0.763427993562937,-0.0315170514460649,0.531478917042255,"Surface",FALSE
"Anchoviella_carrikeri","Clupeiformes","Engraulidae",1.76245348236355,0.981365509078544,0.726727209026572,0.859738566197147,0.953276336667304,0.338456493604605,0.634477270160732,-0.200659450546418,0.278753600952829,"Surface",FALSE
"Anchoviella_guianensis","Clupeiformes","Engraulidae",1.87268060715193,1.14238946611884,0.8750612633917,0.935507265824713,1.0927206446841,0.6414741105041,0.823474229170301,0.0644579892269184,0.679427896612119,"Surface",FALSE
"Anchoviella_lepidentostole","Clupeiformes","Engraulidae",1.89002958616342,1.19395897801919,0.897627091290441,1.01994668167884,1.10822665637493,0.367355921026019,0.812913356642856,0.0899051114393979,0.696356388733332,"Surface",FALSE
"Anodontostoma_chacunda","Clupeiformes","Clupeidae",2.07155063936693,1.73255457985143,1.25671774597749,1.3151303171836,0.9698816437465,0.577491799837225,1.18582535961296,0.496929648073215,1.68151258663896,"Surface",FALSE
"Antennarius_commerson","Lophiiformes","Antennariidae",2.25127311367437,2.02031984035731,1.77356704892606,1.92054071650248,1.60713320439157,1.568201724067,1.39375064034808,0.865696059916071,2.6871453285239,"Deep-sea",FALSE
"Antennarius_hispidus","Lophiiformes","Antennariidae",1.97252681786586,1.7594411971337,1.61161711055434,1.65108408924301,1.47334096418594,1.40277706961035,1.12483014941386,0.686636269262293,2.0558750391461,"Deep-sea",FALSE
"Antennarius_indicus","Lophiiformes","Antennariidae",1.87852179550121,1.71825250009775,1.45285933579585,1.59604700754544,1.41212440617332,1.21510858105309,1.06818586174616,0.4983105537896,1.68394713075151,"Deep-sea",FALSE
"Antennarius_multiocellatus","Lophiiformes","Antennariidae",1.95351808144499,1.74530905994083,1.58613702523079,1.64610952197885,1.39846084960822,1.33765889102614,1.15503222879097,0.655138434811382,1.96941591235398,"Deep-sea",FALSE
"Antennarius_pictus","Lophiiformes","Antennariidae",1.98878184345364,1.69688037168276,1.52400644555737,1.63195082625922,1.33041377334919,1.3356584522893,1.12123145514962,0.760422483423212,1.99211148778695,"Deep-sea",FALSE
"Antennarius_striatus","Lophiiformes","Antennariidae",1.85533740446954,1.4224256763712,1.43055876952276,1.35717225772303,1.15381486434453,1.19534605834842,0.848804701051804,0.404833716619938,1.63748972951251,"Deep-sea",FALSE
"Antennatus_nummifer","Lophiiformes","Antennariidae",1.81517913013942,1.59117595031179,1.31323429169472,1.50596351801813,1.20466251174822,1.18639121569549,0.956168430475363,0.494154594018443,1.29556709996248,"Deep-sea",FALSE
"Antennatus_tuberosus","Lophiiformes","Antennariidae",1.63958608667343,1.45377685969044,1.24919835739111,1.30427505047713,1.15533603746506,1.06929801211553,0.786751422145561,0.305351369446624,1.03742649794062,"Deep-sea",FALSE
"Argyropelecus_aculeatus","Stomiiformes","Sternoptychidae",1.80297885533526,1.68385720540035,1.21005084987514,1.5532760461371,1.28216877830464,1.13987908640124,0.876794976200701,0.255272505103306,0.9698816437465,"Deep-sea",FALSE
"Argyropelecus_affinis","Stomiiformes","Sternoptychidae",1.81070286094712,1.52244423350632,1.01157044359728,1.38560627359831,1.19033169817029,0.832508912706236,0.799340549453582,0.167317334748176,0.870988813760575,"Deep-sea",FALSE
"Argyropelecus_gigas","Stomiiformes","Sternoptychidae",1.90568796771185,1.47041049097593,1.07990446766672,1.42045085910607,1.28012289630231,0.896526217489555,0.835056101720116,0.260071387985075,1.07481644064517,"Deep-sea",FALSE
"Argyropelecus_hemigymnus","Stomiiformes","Sternoptychidae",1.511482288626,1.08671566394488,0.670245853074124,1.05037975626146,0.9304395947667,0.584331224367531,0.416640507338281,0.0128372247051722,-0.0506099933550872,"Deep-sea",FALSE
"Argyropelecus_lychnus","Stomiiformes","Sternoptychidae",1.62838893005031,1.36921585741014,0.690196080028514,1.22968184231768,0.996949248495381,0.568201724066995,0.656098202012832,-0.0132282657337552,0.15836249209525,"Deep-sea",FALSE
"Argyropelecus_olfersii","Stomiiformes","Sternoptychidae",1.56312496033804,1.39602489660859,0.722633922533812,1.24254142829838,1.09621458534641,0.627365856592733,0.618048096712093,-0.00436480540245009,0.110589710299249,"Deep-sea",FALSE
"Argyropelecus_sladeni","Stomiiformes","Sternoptychidae",1.84571801796666,1.62531245096167,0.99563519459755,1.42160392686983,1.25285303097989,0.763427993562937,0.832508912706236,0.204119982655925,0.903089986991944,"Deep-sea",FALSE
"Aristostomias_polydactylus","Stomiiformes","Stomiidae",2.26403822599312,1.68752896121463,1.2148438480477,1.46642272243379,1.72015930340596,0.773054693364263,0.705007959333336,0.230448921378274,1.82458137623348,"Deep-sea",FALSE
"Aristostomias_scintillans","Stomiiformes","Stomiidae",2.18124316096741,1.47465325336206,1.2137832993353,1.35487642251623,1.58994960132571,1.03941411917614,0.651278013998144,0.222716471147583,1.56502092834529,"Deep-sea",FALSE
"Aristostomias_tittmanni","Stomiiformes","Stomiidae",2.21039878865224,1.4987239707479,1.12385164096709,1.34242268082221,1.53693702270467,0.707570176097936,0.571708831808688,0.146128035678238,1.54245194737598,"Deep-sea",FALSE
"Astronesthes_gemmifer","Stomiiformes","Stomiidae",2.11143055176598,1.32428245529769,0.970811610872518,1.19312459835446,1.35983548233989,0.88930170250631,0.829303772831025,0.278753600952829,1.0899051114394,"Deep-sea",FALSE
"Astronesthes_macropogon","Stomiiformes","Stomiidae",1.96203768656501,1.20411998265592,0.904715545278681,1.07188200730613,1.24625231229932,0.770852011642144,0.755874855672491,0.238046103128795,0.79448804665917,"Deep-sea",FALSE
"Astronesthes_similus","Stomiiformes","Stomiidae",2.0812392609117,1.27485032001666,1.03742649794062,1.21298618473667,1.36492603378998,0.934498451243568,0.780317312140151,0.238046103128795,1.11327469246435,"Deep-sea",TRUE
"Auxis_rochei","Perciformes","Scombridae",2.5449976797004,1.90417436828416,1.72754125702856,1.61815273337852,1.56561172490206,1.27737997466725,0.779596491257824,0.894869656745253,2.75434833571102,"Surface",FALSE
"Bathophilus_pawneei","Stomiiformes","Stomiidae",2.00889811477094,1.12024479554637,0.9804578922761,0.958085848521085,1.17811325231463,0.775974331129369,0.413299764081252,0.0530784434834197,0.833147111912785,"Deep-sea",FALSE
"Bathophilus_vaillanti","Stomiiformes","Stomiidae",2.0014308122464,1.12057393120585,0.967079734144497,1.02242837118549,1.29380435991934,0.920645001406788,0.89209460269048,0.583198773968623,0.81690383937566,"Deep-sea",FALSE
"Bonapartia_pedaliota","Stomiiformes","Gonostomatidae",1.75564621945668,1.02612451674545,0.61066016308988,0.948901760970214,1.15624619039734,0.540329474790874,0.632457292184724,0.0791812460476248,0.161368002234975,"Deep-sea",FALSE
"Borostomias_antarcticus","Stomiiformes","Stomiidae",2.39668743599247,1.59139855128125,1.33142729652074,1.43917473984347,1.68178376646788,1.23779499327392,1.13861843389949,0.574031267727719,1.9739125704197,"Deep-sea",FALSE
"Borostomias_elucens","Stomiiformes","Stomiidae",2.42309835264547,1.67942789661212,1.42537116643894,1.45833562599195,1.72835378202123,1.34830486304816,1.18554215485438,0.765668554759014,2.10585067438514,"Deep-sea",FALSE
"Borostomias_panamensis","Stomiiformes","Stomiidae",2.33711968000287,1.4987239707479,1.22193559982801,1.34439227368511,1.60745502321467,1.03462845662532,1.06707085604537,0.594392550375427,1.71908257390149,"Deep-sea",FALSE
"Brevoortia_aurea","Clupeiformes","Clupeidae",2.13987908640124,1.71432975974523,1.20493352235414,1.43663963169266,1.33645973384853,0.552668216112193,1.17983892802319,0.531478917042255,1.78411781646292,"Surface",FALSE
"Brevoortia_patronus","Clupeiformes","Clupeidae",2.05203950700147,1.63144376901317,1.16435285578444,1.43248825577051,1.30384377488865,0.571708831808688,1.01703333929878,0.491361693834273,1.47465325336206,"Surface",FALSE
"Brevoortia_smithi","Clupeiformes","Clupeidae",2.36127442256221,1.93786879656386,1.53932706353937,1.6756867086994,1.58342550040651,1.09725730969342,1.37694175714676,0.859738566197147,2.45525610211795,"Surface",FALSE
"Brevoortia_tyrannus","Clupeiformes","Clupeidae",2.35146775710976,1.86207171937999,1.50338206347373,1.62572390952576,1.59769518592551,0.967079734144497,1.31576049066573,0.696356388733332,2.29181268746712,"Surface",FALSE
"Ceratias_holboelli","Lophiiformes","Ceratiidae",2.10030160401385,1.6550423413312,1.12936759572299,1.6220066730068,1.39759243403812,1.09131515969722,0.890979596989689,0.540329474790874,1.5327543789925,"Deep-sea",FALSE
"Cetengraulis_edentulus","Clupeiformes","Engraulidae",2.09377178149873,1.59228781595213,1.18977095634687,1.22582599146189,1.36040405472994,0.675778341674085,1.10890312766731,0.372912002970107,1.57978359661681,"Surface",FALSE
"Cetengraulis_mysticetus","Clupeiformes","Engraulidae",2.13331531689885,1.58883172559421,1.20601587676334,1.21298618473667,1.46044678388072,0.598790506763115,1.06445798922692,0.518513939877887,1.60097289568675,"Surface",FALSE
"Chauliodus_danae","Stomiiformes","Stomiidae",2.15533603746506,1.25935492730803,0.710117365111816,1.2312146479626,1.22788670461367,0.426511261364575,0.583198773968623,0.136720567156407,0.729974285699556,"Deep-sea",FALSE
"Chauliodus_macouni","Stomiiformes","Stomiidae",2.09840142227008,1.17231096852195,0.834420703681533,1.16524432612531,1.2397998184471,0.778151250383644,0.556302500767287,0.136720567156407,0.842609239610562,"Deep-sea",FALSE
"Chauliodus_sloani","Stomiiformes","Stomiidae",2.39422396677237,1.46164856806346,1.088844562727,1.46879026209961,1.50379068305718,0.992553517832136,0.745074791582057,0.421603926869831,1.54530711646582,"Deep-sea",FALSE
"Chaunax_abei","Lophiiformes","Chaunacidae",2.19816203904608,1.69731654173238,1.76484835719341,1.63296316816726,1.5328817194074,1.5632437011404,1.00603795499732,0.686636269262293,2.1881688585867,"Deep-sea",FALSE
"Chaunax_pictus","Lophiiformes","Chaunacidae",2.286613631657,1.74264658993874,1.83524653999631,1.65523450703429,1.63518204865627,1.65734273681463,1.13830269816628,0.761175813155731,2.6338016235176,"Deep-sea",FALSE
"Chaunax_suttkusi","Lophiiformes","Chaunacidae",2.34139495152404,1.82105475504689,1.94141204037355,1.83872319003137,1.58871977960006,1.81378107817408,1.17347764345299,0.824125833916549,2.72125812483988,"Deep-sea",FALSE
"Clupanodon_thrissa","Clupeiformes","Clupeidae",2.28533222764388,1.85193067864027,1.39724458101039,1.50772097668561,1.35926616460675,0.847572659142112,1.28397928423848,0.657055852857104,2.19700472802305,"Surface",FALSE
"Clupea_harengus","Clupeiformes","Clupeidae",2.39229236108897,1.79190108000957,1.41796964221474,1.51890857369141,1.50799072481969,0.939019776448666,1.26904570965762,0.788875115775417,2.30362797638389,"Surface",FALSE
"Clupea_pallasii_pallasii","Clupeiformes","Clupeidae",2.43697320951927,1.8333383889394,1.4963760540124,1.54543082946535,1.5487578285737,0.879095879500073,1.33765889102614,0.677606952720493,2.46765249457387,"Surface",FALSE
"Coilia_dussumieri","Clupeiformes","Engraulidae",2.07107154998365,1.32837960343874,0.963315511386111,0.956168430475363,1.18298496700358,0.69284691927723,0.178976947293169,-0.698970004336019,0.690196080028514,"Surface",FALSE
"Coilia_lindmani","Clupeiformes","Engraulidae",2.274596542257,1.62096843564429,1.26434550705009,1.24004977211265,1.42357351973274,1.02077548819356,0.846337112129805,0.0791812460476248,1.610127613076,"Surface",FALSE
"Coilia_mystus","Clupeiformes","Engraulidae",2.15685190107001,1.41380251676935,1.05576046468773,1.04532297878666,1.27253777737524,0.737987326333431,0.52244423350632,-0.318758762624413,1.10957854690439,"Surface",FALSE
"Coilia_ramcarati","Clupeiformes","Engraulidae",2.15503222879097,1.46893780566546,1.08955188288645,1.03422726077055,1.27898211686544,0.819543935541869,0.371067862271736,-0.142667503568732,1.15228834438306,"Surface",FALSE
"Cryptopsaras_couesii","Lophiiformes","Ceratiidae",2.15962734065867,1.78182715293243,1.4334497937616,1.75815462196739,1.53706314278162,1.29070224328785,1.15745676813423,0.718501688867274,2.07892783368072,"Deep-sea",FALSE
"Cyclothone_acclinidens","Stomiiformes","Gonostomatidae",1.62117628177504,0.80413943233535,0.442479769064449,0.442479769064449,0.93801909747621,0.0899051114393979,0.462397997898956,-0.0457574905606751,-0.537602002101044,"Deep-sea",FALSE
"Cyclothone_alba","Stomiiformes","Gonostomatidae",1.53491410442987,0.662757831681574,0.328379603438738,0.285557309007774,0.8494194137969,-0.0315170514460649,0.294466226161593,-0.221848749616356,-0.886056647693163,"Deep-sea",FALSE
"Cyclothone_atraria","Stomiiformes","Gonostomatidae",1.63578523553365,0.830588668685144,0.547774705387823,0.45178643552429,0.939519252618618,0.184691430817599,0.46686762035411,-0.154901959985743,-0.455931955649724,"Deep-sea",FALSE
"Cyclothone_microdon","Stomiiformes","Gonostomatidae",1.66266340957404,0.751279103983342,0.519827993775719,0.550228353055094,0.963315511386111,0.342422680822206,0.378397900948138,0.0374264979406237,-0.346787486224656,"Deep-sea",FALSE
"Cyclothone_pallida","Stomiiformes","Gonostomatidae",1.75411889422541,0.903089986991944,0.518513939877887,0.527629900871339,1.08635983067475,0.278753600952829,0.457881896733992,0.0128372247051722,-0.259637310505756,"Deep-sea",FALSE
"Cyclothone_pseudopallida","Stomiiformes","Gonostomatidae",1.62634036737504,0.734799829588847,0.409933123331295,0.348304863048161,0.929418925714293,0.176091259055681,0.342422680822206,-0.113509274827518,-0.638272163982407,"Deep-sea",FALSE
"Cyclothone_signata","Stomiiformes","Gonostomatidae",1.99466902182553,1.16106838547117,0.829303772831025,1.02036128264771,1.33465476688324,0.72916478969277,0.683947130751512,0.238046103128795,0.802089257881733,"Deep-sea",FALSE
"Danaphos_oculatus","Stomiiformes","Sternoptychidae",1.49554433754645,0.802089257881733,0.40823996531185,0.802089257881733,0.728353782021228,0.290034611362518,0.320146286111054,-0.292429823902064,-0.677780705266081,"Deep-sea",FALSE
"Dibranchus_atlanticus","Lophiiformes","Ogcocephalidae",2.17762306163136,1.44294986957786,1.91184979649942,1.40243334621931,1.28735377271475,1.44746813094976,0.877371345869774,0.636487896353365,1.87314615132826,"Deep-sea",FALSE
"Diplophos_taenia","Stomiiformes","Gonostomatidae",2.18227195669419,1.20574554094266,0.818225893613955,1.11494441571258,1.22010808804006,0.752816431188271,0.552668216112193,0.0211892990699381,0.871572935545879,"Deep-sea",FALSE
"Dorosoma_anale","Clupeiformes","Clupeidae",2.23962476524614,1.81137389705389,1.25358028956218,1.35736303061514,1.12483014941386,0.853089529851866,1.22453306260609,0.52244423350632,1.93028664724552,"Surface",FALSE
"Dorosoma_cepedianum","Clupeiformes","Clupeidae",2.30468436597439,1.90503992807621,1.39689644914252,1.45893986189033,1.24452451157008,1.03981055414835,1.34024576156793,0.657055852857104,2.21264031353483,"Surface",FALSE
"Dorosoma_petenense","Clupeiformes","Clupeidae",2.03502928220237,1.55594043781851,1.10720996964787,1.21932250841934,1.10380372095596,0.52244423350632,1.06333335895175,0.374748346010104,1.42439155441028,"Surface",FALSE
"Echiostoma_barbatum","Stomiiformes","Stomiidae",2.41385276004287,1.59769518592551,1.20057692675485,1.3807537708039,1.53491410442987,1.04805317311561,0.867467487859051,0.385606273598312,1.93232153198929,"Deep-sea",FALSE
"Encrasicholina_devisi","Clupeiformes","Engraulidae",1.82885315967664,1.08742645703629,0.742725131304698,0.876794976200701,1.07077646284343,0.367355921026019,0.726727209026572,0,0.380211241711606,"Surface",FALSE
"Encrasicholina_heteroloba","Clupeiformes","Engraulidae",1.79148011602,1.02118929906994,0.742725131304698,0.828015064223977,1.03622954408629,0.397940008672038,0.690196080028514,-0.0315170514460649,0.367355921026019,"Surface",FALSE
"Engraulis_anchoita","Clupeiformes","Engraulidae",1.66511173707505,0.851258348719075,0.673941998634088,0.751279103983342,0.937016107464814,0.380211241711606,0.546542663478131,-0.0457574905606751,-0.0457574905606751,"Surface",FALSE
"Engraulis_australis","Clupeiformes","Engraulidae",1.78696425943573,0.968482948553935,0.705007959333336,0.81888541459401,1.05918461763137,0.24551266781415,0.628388930050311,-0.161150909262745,0.247973266361807,"Surface",FALSE
"Engraulis_encrasicolus","Clupeiformes","Engraulidae",2.09363177682895,1.28914283593233,1.09447112864164,1.07736790528416,1.30297993674825,0.782472624166286,0.944975908412048,0.238046103128795,1.22968184231768,"Surface",FALSE
"Engraulis_eurystole","Clupeiformes","Engraulidae",1.8431704645199,1.02284061087653,0.814913181275074,0.875639937004168,1.12936759572299,0.404833716619938,0.676693609624867,-0.0757207139381184,0.442479769064449,"Surface",FALSE
"Engraulis_japonicus","Clupeiformes","Engraulidae",1.93176288848118,1.12221587827283,0.895974732359065,0.954724790979063,1.19423674872383,0.488550716500444,0.761927838420529,0.0606978403536116,0.726727209026572,"Surface",TRUE
"Engraulis_mordax","Clupeiformes","Engraulidae",2.04465733323487,1.30254737248749,1.00432137378264,1.04805317311561,1.35160307241913,0.653212513775344,0.8750612633917,0.146128035678238,1.12385164096709,"Surface",FALSE
"Engraulis_ringens","Clupeiformes","Engraulidae",2.05203950700147,1.37235958252432,1.0265332645233,1.09342168516224,1.34772021703404,0.52244423350632,0.910090545594068,0.301029995663981,1.18383903705642,"Surface",FALSE
"Ethmalosa_fimbriata","Clupeiformes","Clupeidae",2.3063821321502,1.878406887581,1.46254772880266,1.580468783951,1.53731527311201,0.904174368284164,1.25382243870807,0.684845361644412,2.2672421488256,"Surface",FALSE
"Eustomias_acinosus","Stomiiformes","Stomiidae",2.06062230430996,0.931457870689005,0.846955325019824,1.02571538390134,1.19340290306242,0.775974331129369,0.390935107103379,-0.119186407719209,0.612783856719735,"Deep-sea",FALSE
"Eustomias_filifer","Stomiiformes","Stomiidae",2.11497774478531,1.01325866528352,0.748962861256161,1.01745072951054,1.16286299332193,0.57287160220048,0.369215857410143,-0.0757207139381184,0.492760389026837,"Deep-sea",FALSE
"Eustomias_furcifer","Stomiiformes","Stomiidae",2.15645828524046,0.88252453795488,0.764176132390331,1.06483221973857,1.24674470972384,0.679427896612119,0.3654879848909,-0.200659450546418,0.539076098792777,"Deep-sea",FALSE
"Eustomias_jimcraddocki","Stomiiformes","Stomiidae",2.1264561134318,1.12254352406875,0.895974732359065,1.07151380509509,1.28465628278852,0.783903579272735,0.547774705387823,-0.136677139879544,0.919601023784111,"Deep-sea",FALSE
